AudioFileName,avgRate,minRadius,maxRadius,expRadius,volume
SDT_FluidFlow_776.wav,0.258,0.28,0.755,0.247,0.716
SDT_FluidFlow_777.wav,0.548,0.228,0.596,0.592,0.684
SDT_FluidFlow_778.wav,0.572,0.258,0.718,0.741,0.747
SDT_FluidFlow_779.wav,0.616,0.341,0.776,0.784,0.561
SDT_FluidFlow_780.wav,0.686,0.206,0.565,0.273,0.51
SDT_FluidFlow_781.wav,0.583,0.143,0.689,0.786,0.654
SDT_FluidFlow_782.wav,0.523,0.41,0.644,0.471,0.654
SDT_FluidFlow_783.wav,0.633,0.363,0.707,0.416,0.553
SDT_FluidFlow_784.wav,0.623,0.256,0.675,0.402,0.649
SDT_FluidFlow_785.wav,0.709,0.123,0.648,0.605,0.731
SDT_FluidFlow_786.wav,0.376,0.384,0.73,0.411,0.705
SDT_FluidFlow_787.wav,0.599,0.446,0.572,0.706,0.613
SDT_FluidFlow_788.wav,0.27,0.398,0.792,0.417,0.519
SDT_FluidFlow_789.wav,0.516,0.279,0.761,0.207,0.71
SDT_FluidFlow_790.wav,0.696,0.275,0.696,0.28,0.643
SDT_FluidFlow_791.wav,0.658,0.108,0.505,0.217,0.616
SDT_FluidFlow_792.wav,0.569,0.429,0.509,0.572,0.569
SDT_FluidFlow_793.wav,0.567,0.262,0.779,0.395,0.686
SDT_FluidFlow_794.wav,0.632,0.336,0.664,0.434,0.69
SDT_FluidFlow_795.wav,0.612,0.487,0.713,0.663,0.527
SDT_FluidFlow_796.wav,0.694,0.147,0.553,0.489,0.703
SDT_FluidFlow_797.wav,0.391,0.419,0.751,0.766,0.677
SDT_FluidFlow_798.wav,0.6,0.338,0.66,0.391,0.521
SDT_FluidFlow_799.wav,0.697,0.191,0.686,0.254,0.59
SDT_FluidFlow_800.wav,0.436,0.299,0.521,0.508,0.544
SDT_FluidFlow_801.wav,0.395,0.357,0.52,0.631,0.58
SDT_FluidFlow_802.wav,0.383,0.49,0.733,0.695,0.746
SDT_FluidFlow_803.wav,0.451,0.113,0.655,0.694,0.725
SDT_FluidFlow_804.wav,0.416,0.462,0.589,0.587,0.539
SDT_FluidFlow_805.wav,0.455,0.23,0.54,0.716,0.611
SDT_FluidFlow_806.wav,0.483,0.447,0.728,0.238,0.67
SDT_FluidFlow_807.wav,0.551,0.24,0.567,0.758,0.526
SDT_FluidFlow_808.wav,0.741,0.323,0.704,0.259,0.534
SDT_FluidFlow_809.wav,0.208,0.245,0.651,0.622,0.707
SDT_FluidFlow_810.wav,0.414,0.137,0.614,0.589,0.566
SDT_FluidFlow_811.wav,0.354,0.126,0.8,0.632,0.631
SDT_FluidFlow_812.wav,0.21,0.469,0.633,0.453,0.743
SDT_FluidFlow_813.wav,0.338,0.489,0.542,0.668,0.705
SDT_FluidFlow_814.wav,0.63,0.287,0.556,0.794,0.623
SDT_FluidFlow_815.wav,0.589,0.351,0.561,0.566,0.51
SDT_FluidFlow_816.wav,0.723,0.276,0.618,0.727,0.598
SDT_FluidFlow_817.wav,0.244,0.478,0.534,0.309,0.65
SDT_FluidFlow_818.wav,0.654,0.2,0.507,0.248,0.734
SDT_FluidFlow_819.wav,0.669,0.181,0.531,0.316,0.547
SDT_FluidFlow_820.wav,0.524,0.113,0.638,0.44,0.641
SDT_FluidFlow_821.wav,0.214,0.246,0.748,0.21,0.692
SDT_FluidFlow_822.wav,0.473,0.151,0.741,0.777,0.591
SDT_FluidFlow_823.wav,0.542,0.222,0.635,0.702,0.538
SDT_FluidFlow_824.wav,0.645,0.222,0.754,0.317,0.626
SDT_FluidFlow_825.wav,0.279,0.304,0.749,0.717,0.655
SDT_FluidFlow_826.wav,0.711,0.21,0.634,0.414,0.612
SDT_FluidFlow_827.wav,0.535,0.371,0.639,0.29,0.565
SDT_FluidFlow_828.wav,0.329,0.313,0.676,0.283,0.593
SDT_FluidFlow_829.wav,0.744,0.329,0.559,0.568,0.55
SDT_FluidFlow_830.wav,0.703,0.398,0.761,0.582,0.647
SDT_FluidFlow_831.wav,0.393,0.106,0.645,0.323,0.602
SDT_FluidFlow_832.wav,0.678,0.155,0.523,0.548,0.672
SDT_FluidFlow_833.wav,0.575,0.109,0.77,0.402,0.736
SDT_FluidFlow_834.wav,0.635,0.468,0.674,0.571,0.515
SDT_FluidFlow_835.wav,0.33,0.22,0.618,0.314,0.612
SDT_FluidFlow_836.wav,0.71,0.368,0.59,0.319,0.738
SDT_FluidFlow_837.wav,0.606,0.308,0.712,0.53,0.555
SDT_FluidFlow_838.wav,0.707,0.124,0.721,0.356,0.593
SDT_FluidFlow_839.wav,0.446,0.495,0.684,0.419,0.555
SDT_FluidFlow_840.wav,0.736,0.373,0.556,0.446,0.659
SDT_FluidFlow_841.wav,0.69,0.25,0.556,0.587,0.665
SDT_FluidFlow_842.wav,0.629,0.356,0.719,0.797,0.534
SDT_FluidFlow_843.wav,0.74,0.387,0.685,0.535,0.536
SDT_FluidFlow_844.wav,0.651,0.289,0.672,0.778,0.711
SDT_FluidFlow_845.wav,0.348,0.234,0.739,0.662,0.727
SDT_FluidFlow_846.wav,0.56,0.257,0.757,0.478,0.606
SDT_FluidFlow_847.wav,0.47,0.302,0.564,0.368,0.577
SDT_FluidFlow_848.wav,0.309,0.357,0.587,0.772,0.54
SDT_FluidFlow_849.wav,0.274,0.18,0.605,0.774,0.546
SDT_FluidFlow_850.wav,0.448,0.487,0.67,0.3,0.584
SDT_FluidFlow_851.wav,0.733,0.458,0.609,0.303,0.734
SDT_FluidFlow_852.wav,0.247,0.124,0.658,0.652,0.699
SDT_FluidFlow_853.wav,0.413,0.176,0.7,0.649,0.521
SDT_FluidFlow_854.wav,0.434,0.474,0.664,0.37,0.532
SDT_FluidFlow_855.wav,0.551,0.127,0.674,0.547,0.744
SDT_FluidFlow_856.wav,0.586,0.48,0.548,0.299,0.548
SDT_FluidFlow_857.wav,0.519,0.498,0.697,0.369,0.725
SDT_FluidFlow_858.wav,0.233,0.383,0.591,0.661,0.661
SDT_FluidFlow_859.wav,0.615,0.27,0.665,0.293,0.681
SDT_FluidFlow_860.wav,0.304,0.309,0.604,0.387,0.712
SDT_FluidFlow_861.wav,0.65,0.264,0.59,0.211,0.57
SDT_FluidFlow_862.wav,0.402,0.464,0.545,0.603,0.659
SDT_FluidFlow_863.wav,0.539,0.304,0.774,0.464,0.553
SDT_FluidFlow_864.wav,0.248,0.174,0.615,0.697,0.695
SDT_FluidFlow_865.wav,0.283,0.374,0.669,0.348,0.742
SDT_FluidFlow_866.wav,0.284,0.301,0.644,0.273,0.62
SDT_FluidFlow_867.wav,0.55,0.293,0.56,0.474,0.679
SDT_FluidFlow_868.wav,0.25,0.454,0.768,0.474,0.562
SDT_FluidFlow_869.wav,0.289,0.391,0.574,0.55,0.613
SDT_FluidFlow_870.wav,0.72,0.328,0.772,0.431,0.667
SDT_FluidFlow_871.wav,0.432,0.423,0.686,0.726,0.542
SDT_FluidFlow_872.wav,0.741,0.184,0.611,0.614,0.641
SDT_FluidFlow_873.wav,0.205,0.373,0.762,0.459,0.572
SDT_FluidFlow_874.wav,0.364,0.115,0.581,0.708,0.732
SDT_FluidFlow_875.wav,0.644,0.119,0.653,0.694,0.698
SDT_FluidFlow_876.wav,0.628,0.132,0.512,0.45,0.575
SDT_FluidFlow_877.wav,0.367,0.399,0.505,0.762,0.527
SDT_FluidFlow_878.wav,0.341,0.431,0.726,0.228,0.511
SDT_FluidFlow_879.wav,0.381,0.402,0.75,0.634,0.53
SDT_FluidFlow_880.wav,0.609,0.42,0.767,0.209,0.631
SDT_FluidFlow_881.wav,0.252,0.454,0.662,0.691,0.553
SDT_FluidFlow_882.wav,0.55,0.287,0.758,0.383,0.545
SDT_FluidFlow_883.wav,0.72,0.162,0.64,0.371,0.73
SDT_FluidFlow_884.wav,0.747,0.226,0.603,0.36,0.632
SDT_FluidFlow_885.wav,0.716,0.144,0.788,0.373,0.673
SDT_FluidFlow_886.wav,0.597,0.327,0.52,0.381,0.691
SDT_FluidFlow_887.wav,0.268,0.165,0.611,0.787,0.605
SDT_FluidFlow_888.wav,0.574,0.462,0.548,0.58,0.749
SDT_FluidFlow_889.wav,0.626,0.298,0.537,0.688,0.643
SDT_FluidFlow_890.wav,0.272,0.134,0.575,0.473,0.667
SDT_FluidFlow_891.wav,0.577,0.45,0.768,0.511,0.66
SDT_FluidFlow_892.wav,0.53,0.225,0.795,0.258,0.634
SDT_FluidFlow_893.wav,0.326,0.283,0.79,0.733,0.716
SDT_FluidFlow_894.wav,0.471,0.245,0.569,0.763,0.686
SDT_FluidFlow_895.wav,0.306,0.152,0.58,0.41,0.561
SDT_FluidFlow_896.wav,0.552,0.194,0.595,0.369,0.616
SDT_FluidFlow_897.wav,0.343,0.263,0.671,0.479,0.517
SDT_FluidFlow_898.wav,0.511,0.346,0.739,0.271,0.66
SDT_FluidFlow_899.wav,0.558,0.261,0.565,0.218,0.55
SDT_FluidFlow_900.wav,0.647,0.201,0.795,0.263,0.583
SDT_FluidFlow_901.wav,0.489,0.47,0.613,0.249,0.618
SDT_FluidFlow_902.wav,0.622,0.415,0.502,0.284,0.74
SDT_FluidFlow_903.wav,0.604,0.24,0.545,0.766,0.535
SDT_FluidFlow_904.wav,0.381,0.5,0.673,0.409,0.567
SDT_FluidFlow_905.wav,0.672,0.212,0.566,0.318,0.679
SDT_FluidFlow_906.wav,0.502,0.284,0.599,0.799,0.595
SDT_FluidFlow_907.wav,0.673,0.453,0.55,0.244,0.715
SDT_FluidFlow_908.wav,0.581,0.354,0.616,0.288,0.578
SDT_FluidFlow_909.wav,0.73,0.397,0.696,0.435,0.594
SDT_FluidFlow_910.wav,0.501,0.39,0.685,0.383,0.658
SDT_FluidFlow_911.wav,0.646,0.409,0.529,0.67,0.692
SDT_FluidFlow_912.wav,0.657,0.364,0.61,0.484,0.649
SDT_FluidFlow_913.wav,0.423,0.488,0.598,0.295,0.739
SDT_FluidFlow_914.wav,0.68,0.439,0.558,0.311,0.506
SDT_FluidFlow_915.wav,0.447,0.269,0.675,0.396,0.632
SDT_FluidFlow_916.wav,0.294,0.393,0.561,0.525,0.633
SDT_FluidFlow_917.wav,0.232,0.141,0.571,0.228,0.715
SDT_FluidFlow_918.wav,0.469,0.281,0.702,0.753,0.631
SDT_FluidFlow_919.wav,0.476,0.169,0.522,0.64,0.706
SDT_FluidFlow_920.wav,0.259,0.204,0.557,0.557,0.635
SDT_FluidFlow_921.wav,0.469,0.342,0.605,0.704,0.503
SDT_FluidFlow_922.wav,0.238,0.404,0.532,0.748,0.605
SDT_FluidFlow_923.wav,0.24,0.154,0.723,0.386,0.546
SDT_FluidFlow_924.wav,0.719,0.121,0.656,0.656,0.535
SDT_FluidFlow_925.wav,0.733,0.412,0.763,0.545,0.649
SDT_FluidFlow_926.wav,0.732,0.142,0.597,0.674,0.657
SDT_FluidFlow_927.wav,0.556,0.211,0.773,0.749,0.549
SDT_FluidFlow_928.wav,0.433,0.484,0.584,0.52,0.592
SDT_FluidFlow_929.wav,0.435,0.404,0.539,0.264,0.575
SDT_FluidFlow_930.wav,0.345,0.428,0.632,0.206,0.609
SDT_FluidFlow_931.wav,0.208,0.237,0.532,0.605,0.719
SDT_FluidFlow_932.wav,0.443,0.411,0.763,0.602,0.681
SDT_FluidFlow_933.wav,0.522,0.301,0.517,0.666,0.594
SDT_FluidFlow_934.wav,0.528,0.276,0.777,0.511,0.642
SDT_FluidFlow_935.wav,0.714,0.327,0.606,0.538,0.546
SDT_FluidFlow_936.wav,0.379,0.146,0.529,0.507,0.606
SDT_FluidFlow_937.wav,0.221,0.233,0.665,0.6,0.642
SDT_FluidFlow_938.wav,0.308,0.337,0.603,0.285,0.701
SDT_FluidFlow_939.wav,0.343,0.148,0.698,0.524,0.655
SDT_FluidFlow_940.wav,0.218,0.444,0.521,0.445,0.714
SDT_FluidFlow_941.wav,0.323,0.251,0.736,0.278,0.517
SDT_FluidFlow_942.wav,0.588,0.402,0.625,0.769,0.551
SDT_FluidFlow_943.wav,0.705,0.385,0.722,0.708,0.618
SDT_FluidFlow_944.wav,0.273,0.16,0.501,0.573,0.715
SDT_FluidFlow_945.wav,0.584,0.429,0.584,0.72,0.642
SDT_FluidFlow_946.wav,0.578,0.303,0.637,0.659,0.622
SDT_FluidFlow_947.wav,0.711,0.337,0.515,0.361,0.573
SDT_FluidFlow_948.wav,0.331,0.433,0.634,0.748,0.664
SDT_FluidFlow_949.wav,0.498,0.128,0.674,0.438,0.671
SDT_FluidFlow_950.wav,0.415,0.381,0.738,0.269,0.553
SDT_FluidFlow_951.wav,0.45,0.369,0.615,0.564,0.695
SDT_FluidFlow_952.wav,0.526,0.323,0.524,0.42,0.552
SDT_FluidFlow_953.wav,0.271,0.461,0.717,0.461,0.544
SDT_FluidFlow_954.wav,0.204,0.419,0.747,0.8,0.673
SDT_FluidFlow_955.wav,0.653,0.399,0.735,0.606,0.501
SDT_FluidFlow_956.wav,0.707,0.365,0.627,0.465,0.675
SDT_FluidFlow_957.wav,0.236,0.114,0.563,0.601,0.663
SDT_FluidFlow_958.wav,0.237,0.339,0.702,0.742,0.567
SDT_FluidFlow_959.wav,0.231,0.211,0.72,0.744,0.505
SDT_FluidFlow_960.wav,0.298,0.409,0.555,0.395,0.555
SDT_FluidFlow_961.wav,0.675,0.112,0.519,0.633,0.538
SDT_FluidFlow_962.wav,0.272,0.149,0.793,0.268,0.659
SDT_FluidFlow_963.wav,0.546,0.305,0.504,0.698,0.733
SDT_FluidFlow_964.wav,0.742,0.224,0.533,0.569,0.657
SDT_FluidFlow_965.wav,0.366,0.482,0.602,0.776,0.575
SDT_FluidFlow_966.wav,0.421,0.236,0.568,0.553,0.571
SDT_FluidFlow_967.wav,0.658,0.472,0.631,0.771,0.593
SDT_FluidFlow_968.wav,0.645,0.176,0.568,0.274,0.64
SDT_FluidFlow_969.wav,0.46,0.405,0.655,0.226,0.508
SDT_FluidFlow_970.wav,0.296,0.452,0.754,0.4,0.684
SDT_FluidFlow_971.wav,0.533,0.424,0.524,0.387,0.514
SDT_FluidFlow_972.wav,0.671,0.153,0.628,0.378,0.725
SDT_FluidFlow_973.wav,0.506,0.408,0.754,0.675,0.723
SDT_FluidFlow_974.wav,0.493,0.159,0.614,0.464,0.567
SDT_FluidFlow_975.wav,0.366,0.12,0.528,0.527,0.748
SDT_FluidFlow_976.wav,0.375,0.285,0.51,0.339,0.555
SDT_FluidFlow_977.wav,0.255,0.341,0.671,0.665,0.54
SDT_FluidFlow_978.wav,0.677,0.457,0.562,0.679,0.739
SDT_FluidFlow_979.wav,0.611,0.337,0.529,0.74,0.615
SDT_FluidFlow_980.wav,0.676,0.26,0.74,0.614,0.611
SDT_FluidFlow_981.wav,0.301,0.39,0.786,0.493,0.74
SDT_FluidFlow_982.wav,0.209,0.426,0.556,0.52,0.593
SDT_FluidFlow_983.wav,0.295,0.402,0.729,0.59,0.721
SDT_FluidFlow_984.wav,0.347,0.267,0.542,0.601,0.546
SDT_FluidFlow_985.wav,0.266,0.418,0.752,0.296,0.526
SDT_FluidFlow_986.wav,0.532,0.307,0.692,0.22,0.541
SDT_FluidFlow_987.wav,0.445,0.297,0.617,0.38,0.572
SDT_FluidFlow_988.wav,0.386,0.305,0.759,0.341,0.669
SDT_FluidFlow_989.wav,0.736,0.444,0.56,0.531,0.657
SDT_FluidFlow_990.wav,0.425,0.149,0.511,0.363,0.581
SDT_FluidFlow_991.wav,0.302,0.164,0.678,0.532,0.523
SDT_FluidFlow_992.wav,0.661,0.494,0.667,0.257,0.516
SDT_FluidFlow_993.wav,0.275,0.229,0.681,0.454,0.502
SDT_FluidFlow_994.wav,0.655,0.202,0.767,0.729,0.654
SDT_FluidFlow_995.wav,0.311,0.173,0.694,0.303,0.608
SDT_FluidFlow_996.wav,0.746,0.331,0.747,0.72,0.668
SDT_FluidFlow_997.wav,0.464,0.112,0.608,0.405,0.622
SDT_FluidFlow_998.wav,0.24,0.455,0.758,0.441,0.73
SDT_FluidFlow_999.wav,0.28,0.471,0.538,0.745,0.729
SDT_FluidFlow_1000.wav,0.573,0.463,0.56,0.685,0.649
