fname,labels,mids,split
399797_2.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_3.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_4.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_5.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_6.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_7.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_8.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_9.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_10.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_11.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_12.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_13.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_14.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_15.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_16.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_17.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
399797_18.wav,"Stream,Frog,Water,Wild_animals,Animal","/m/0j6m2,/m/09ld4,/m/0838f,/m/01280g,/m/0jbk",train
327094_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
327094_22.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
245685_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
245685_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
245685_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
245685_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
245685_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_22.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_23.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_24.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_25.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_26.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_27.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_28.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
36291_29.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
258005_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319964_1.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_2.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_3.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_4.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_5.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_6.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_7.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_8.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_9.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_10.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_11.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_12.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_13.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_14.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_15.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_16.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_17.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_18.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_19.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_20.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_21.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_22.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_23.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_24.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_25.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_26.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_27.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_28.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
319964_29.wav,"Stream,Insect,Water,Wild_animals,Animal","/m/0j6m2,/m/03vt0,/m/0838f,/m/01280g,/m/0jbk",train
279007_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279007_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320480_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_22.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_23.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
49633_24.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320481_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
279008_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320483_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_22.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
320482_23.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_22.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_23.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_24.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_25.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
38388_26.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
180731_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
395417_1.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_2.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_3.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_4.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_5.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_6.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_7.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_8.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_9.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_10.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_11.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_12.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_13.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_14.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_15.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_16.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_17.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_18.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
395417_19.wav,"Stream,Trickle_and_dribble,Water,Pour,Liquid","/m/0j6m2,/m/07pqc89,/m/0838f,/m/07prgkl,/m/04k94",train
388733_1.wav,"Stream,Trickle_and_dribble,Car_passing_by,Child_speech_and_kid_speaking,Water,Pour,Liquid,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice","/m/0j6m2,/m/07pqc89,/t/dd00134,/m/0ytgt,/m/0838f,/m/07prgkl,/m/04k94,/m/0k4j,/m/012f08,/m/07yv9,/m/09x0r,/m/09l8g",train
388733_2.wav,"Stream,Trickle_and_dribble,Car_passing_by,Child_speech_and_kid_speaking,Water,Pour,Liquid,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice","/m/0j6m2,/m/07pqc89,/t/dd00134,/m/0ytgt,/m/0838f,/m/07prgkl,/m/04k94,/m/0k4j,/m/012f08,/m/07yv9,/m/09x0r,/m/09l8g",train
388733_3.wav,"Stream,Trickle_and_dribble,Car_passing_by,Child_speech_and_kid_speaking,Water,Pour,Liquid,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice","/m/0j6m2,/m/07pqc89,/t/dd00134,/m/0ytgt,/m/0838f,/m/07prgkl,/m/04k94,/m/0k4j,/m/012f08,/m/07yv9,/m/09x0r,/m/09l8g",train
388733_4.wav,"Stream,Trickle_and_dribble,Car_passing_by,Child_speech_and_kid_speaking,Water,Pour,Liquid,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice","/m/0j6m2,/m/07pqc89,/t/dd00134,/m/0ytgt,/m/0838f,/m/07prgkl,/m/04k94,/m/0k4j,/m/012f08,/m/07yv9,/m/09x0r,/m/09l8g",train
388733_5.wav,"Stream,Trickle_and_dribble,Car_passing_by,Child_speech_and_kid_speaking,Water,Pour,Liquid,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice","/m/0j6m2,/m/07pqc89,/t/dd00134,/m/0ytgt,/m/0838f,/m/07prgkl,/m/04k94,/m/0k4j,/m/012f08,/m/07yv9,/m/09x0r,/m/09l8g",train
